stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"211183","211183","Western Cres Before Morrison Rd","-33.82992914","151.12122593","","G211183","0","Level 0",""
"211184","211184","Ross St At Raven St","-33.83174028","151.12364507","","G211184","0","Level 0",""
"2112100","2112100","Pellisier Rd Opp Putney Park","-33.83318729","151.11028335","","G2112100","0","Level 0",""
"2112101","2112101","McGowan St At Pellisier Rd","-33.83409264","151.11042394","","G2112101","0","Level 0",""
"2112109","2112109","Delange Rd At Phillip Rd","-33.82686241","151.10622310","","G2112111","0","Level 0",""
"211211","211211","North Rd After Watts Rd","-33.79477248","151.10229182","","G211211","0","Level 0",""
"2112110","2112110","Princes St Before Clayton St","-33.81284250","151.11296769","","G2112110","0","Level 0",""
"2112111","2112111","Delange Rd At Phillip Rd","-33.82691819","151.10644170","","G2112111","0","Level 0",""
"2112115","2112115","Smalls Road Public School, Smalls Rd","-33.79938998","151.10946295","","G2112115","0","Level 0",""
"2112116","2112116","Charles St Opp Kenneth St","-33.81977691","151.11226384","","G2112116","0","Level 0",""
"211212","211212","Bowden St After Parkes St","-33.81000970","151.10010577","","G211212","0","Level 0",""
"2112120","2112120","Payten St At Phillip Rd","-33.82451042","151.10407007","","G2112123","0","Level 0",""
"2112122","2112122","Payten St At Morrison Rd","-33.82230471","151.10644749","","G2112122","0","Level 0",""
"2112123","2112123","Payten St At Phillip Rd","-33.82466947","151.10416405","","G2112123","0","Level 0",""
"2112125","2112125","Payten St At Morrison Rd","-33.82239863","151.10660313","","G2112122","0","Level 0",""
"2112128","2112128","Morrison Rd At Princes St","-33.82076383","151.10509987","","G2112128","0","Level 0",""
"2112129","2112129","Morrison Rd At Princes St","-33.82081600","151.10488646","","G2112128","0","Level 0",""
"211213","211213","Bowden St After Sewell St","-33.81190227","151.09819927","","G211213","0","Level 0",""
"2112130","2112130","Thomas Bowden Retirement Village, Morrison Rd","-33.81964396","151.10382641","","G2112130","0","Level 0",""
"2112131","2112131","Morrison Rd At Regent St","-33.81934273","151.10313190","","G2112131","0","Level 0",""
"2112132","2112132","Morrison Rd Before Church St","-33.81838691","151.10180156","","G2112132","0","Level 0",""
"2112133","2112133","Morrison Rd After Church St","-33.81833654","151.10196108","","G2112133","0","Level 0",""
"2112134","2112134","Morrison Rd Before Church St","-33.81755345","151.10085493","","G2112134","0","Level 0",""
"2112135","2112135","Morrison Rd Before Belmore St","-33.81691392","151.09976645","","G2112135","0","Level 0",""
"2112136","2112136","Belmore St Opp Meadowbank Public School","-33.81778390","151.09853422","","G2112136","0","Level 0",""
"2112137","2112137","Belmore St Opp Suttor Av","-33.81732800","151.09869595","","G2112137","0","Level 0",""
"2112138","2112138","Belmore St Opp Constitution Rd","-33.81905112","151.09727776","","G2112138","0","Level 0",""
"2112139","2112139","Constitution Rd Before Belmore St","-33.81909566","151.09648104","","G2112139","0","Level 0",""
"211214","211214","Victoria Rd After Bowden St","-33.81387118","151.09697639","","G211214","0","Level 0",""
"2112141","2112141","Bridge Rd At Watts Rd","-33.79125821","151.10608445","","G2112141","0","Level 0",""
"2112145","2112145","Bridge Rd Opp Olive St","-33.79213881","151.10750790","","G2112145","0","Level 0",""
"211215","211215","Victoria Rd Opp Ryde Police Station","-33.81534796","151.10052281","","G211215","0","Level 0",""
"2112150","2112150","Quarry Rd Before North Rd","-33.79630761","151.10300192","","G2112150","0","Level 0",""
"2112151","2112151","Quarry Rd Opp Olive St","-33.79711590","151.10416296","","G2112151","0","Level 0",""
"2112152","2112152","Quarry Rd After Olive St","-33.79702379","151.10422331","","G2112152","0","Level 0",""
"2112153","2112153","Santa Rosa Park, Quarry Rd","-33.79813543","151.10574424","","G2112153","0","Level 0",""
"2112154","2112154","Quarry Rd Opp Santa Rosa Park","-33.79817860","151.10553045","","G2112153","0","Level 0",""
"2112157","2112157","Quarry Rd Opp Yamble Reserve","-33.80000707","151.10825133","","G2112158","0","Level 0",""
"2112158","2112158","Yamble Reserve, Quarry Rd","-33.79999878","151.10795953","","G2112158","0","Level 0",""
"2112159","2112159","Quarry Rd Opp Aeolus Av","-33.80140365","151.11014217","","G2112159","0","Level 0",""
"2112160","2112160","Quarry Rd At Aeolus Av","-33.80149936","151.10997407","","G2112160","0","Level 0",""
"2112161","2112161","Quarry Rd After Arthur St","-33.80275809","151.11194472","","G2112161","0","Level 0",""
"2112162","2112162","Quarry Rd Opp Arthur St","-33.80289699","151.11183265","","G2112162","0","Level 0",""
"2112164","2112164","Quarry Rd Opp Woodbine Cres","-33.80523984","151.11533401","","G2112164","0","Level 0",""
"2112165","2112165","Quarry Rd After Dobson Cres","-33.80478107","151.11450252","","G2112165","0","Level 0",""
"2112167","2112167","Quarry Rd Opp Jones St","-33.80673740","151.11743501","","G2112167","0","Level 0",""
"2112168","2112168","Quarry Rd After Jones St","-33.80664278","151.11703111","","G2112168","0","Level 0",""
"2112169","2112169","Gardener Av At Quarry Rd","-33.80758515","151.11795061","","G2112170","0","Level 0",""
"2112170","2112170","Gardener Av At Quarry Rd","-33.80750779","151.11783896","","G2112170","0","Level 0",""
"2112171","2112171","Gardener Av Opp Bidgee Rd","-33.80857511","151.11663810","","G2112171","0","Level 0",""
"2112172","2112172","Gardener Av At Bidgee Rd","-33.80897814","151.11644156","","G2112172","0","Level 0",""
"2112174","2112174","Blaxland Rd Opp Reservoir Lane","-33.80272124","151.10116067","","G2112174","0","Level 0",""
"2112175","2112175","Blaxland Rd After Reservoir Lane","-33.80349609","151.10251446","","G2112175","0","Level 0",""
"2112176","2112176","Blaxland Rd After Melville St","-33.80374654","151.10256961","","G2112176","0","Level 0",""
"2112177","2112177","Blaxland Rd Opp Melville St","-33.80452858","151.10397774","","G2112178","0","Level 0",""
"2112178","2112178","Blaxland Rd At Melville St","-33.80458253","151.10371049","","G2112178","0","Level 0",""
"2112184","2112184","S. Antonio Da Padova Nursing Home, Blaxland Rd","-33.80536165","151.10466519","","G2112184","0","Level 0",""
"2112185","2112185","Blaxland Rd Opp Northern Sydney TAFE","-33.80646600","151.10478277","","G2112186","0","Level 0",""
"2112186","2112186","Northern Sydney TAFE, Blaxland Rd","-33.80718963","151.10469865","","G2112186","0","Level 0",""
"2112187","2112187","Blaxland Rd Opp Ryde Fire Station","-33.80885107","151.10594386","","G2112251","0","Level 0",""
"2112190","2112190","Ryde Wesley Uniting Church, Church St","-33.81515140","151.10425916","","G2112190","0","Level 0",""
"2112191","2112191","Buffalo Rd After Lane Cove Rd","-33.80836072","151.10902901","","G2112191","0","Level 0",""
"2112192","2112192","Buffalo Rd After Smith St","-33.80883283","151.10946178","","G2112192","0","Level 0",""
"2112193","2112193","Buffalo Rd At Greene Av","-33.81029163","151.11164728","","G2112193","0","Level 0",""
"2112194","2112194","Buffalo Rd At Crescent Av","-33.81106924","151.11237536","","G2112194","0","Level 0",""
"2112195","2112195","Gardener Av At Buffalo Rd","-33.81152981","151.11342288","","G2112195","0","Level 0",""
"2112196","2112196","Gardener Av Before Buffalo Rd","-33.81148663","151.11363670","","G2112196","0","Level 0",""
"2112197","2112197","Gardener Av At Jones St","-33.81001595","151.11504496","","G2112197","0","Level 0",""
"2112198","2112198","Gardener Av Opp Jones St","-33.80988640","151.11541654","","G2112197","0","Level 0",""
"2112199","2112199","Ryde Secondary College, Malvina Rd","-33.81313452","151.11797948","","G2112199","0","Level 0",""
"211220","211220","Top Ryde City Shopping Centre, Blaxland Rd","-33.81317522","151.10542757","","G211220","0","Level 0",""
"2112200","2112200","Buffalo Rd At Malvina Rd","-33.81388879","151.11670955","","G2112200","0","Level 0",""
"2112201","2112201","Hardy Park, Buffalo Rd","-33.81522625","151.11766969","","G2112201","0","Level 0",""
"2112204","2112204","Lane Cove Rd Opp Byron Park","-33.80024139","151.11418776","","G2112204","0","Level 0",""
"2112205","2112205","Byron Park, Lane Cove Rd","-33.80032163","151.11448301","","G2112204","0","Level 0",""
"2112208","2112208","Top Ryde City Shopping Centre, Devlin St","-33.81212810","151.10548541","","G2112208","0","Level 0",""
"211221","211221","Blaxland Rd At Argyle Av","-33.81469274","151.10747560","","G211221","0","Level 0",""
"2112210","2112210","Parkes St Before Samuel St","-33.81090085","151.10229639","","G2112210","0","Level 0",""
"2112211","2112211","Parkes St Opp Samuel St","-33.81118549","151.10240715","","G2112211","0","Level 0",""
"2112212","2112212","Buffalo Rd Opp Kells Rd","-33.81242795","151.11404883","","G2112212","0","Level 0",""
"2112213","2112213","Buffalo Rd At Kells Rd","-33.81241823","151.11433981","","G2112213","0","Level 0",""
"2112217","2112217","Princes St Opp Ryde Park","-33.81499146","151.11067432","","G2112217","0","Level 0",""
"2112218","2112218","Ryde Park, Princes St","-33.81463882","151.11071139","","G2112217","0","Level 0",""
"211222","211222","Blaxland Rd At Princes St","-33.81590003","151.10909864","","G211222","0","Level 0",""
"2112223","2112223","Princes St At Crescent Av","-33.81276154","151.11269395","","G2112223","0","Level 0",""
"2112224","2112224","Presbyterian Church, Bowden St","-33.81489973","151.09503928","","G2112224","0","Level 0",""
"2112225","2112225","Estia Health Ryde, Bowden St","-33.81624463","151.09361379","","G2112225","0","Level 0",""
"2112226","2112226","Bowden St After Constitution Rd","-33.81639247","151.09323223","","G2112226","0","Level 0",""
"211223","211223","Victoria Rd Opp St Charles Primary School","-33.81859477","151.11528376","","G211227","0","Level 0",""
"2112233","2112233","Bowden St At Victoria Rd","-33.81388188","151.09611333","","G2112233","0","Level 0",""
"2112234","2112234","Lane Cove Rd Before Quarry Rd","-33.80420680","151.11281283","","G2112234","0","Level 0",""
"2112236","2112236","Bidgee Rd Opp Bidgee Park","-33.80912276","151.11723645","","G2112236","0","Level 0",""
"2112237","2112237","Aitchandar Rd Opp Bidgee Rd","-33.81033858","151.11833101","","G2112238","0","Level 0",""
"2112238","2112238","Aitchandar Rd At Bidgee Rd","-33.81030009","151.11813487","","G2112238","0","Level 0",""
"2112239","2112239","Parkes St At Shepherd St","-33.81028112","151.10115497","","G2112239","0","Level 0",""
"211224","211224","Holy Cross College, Victoria Rd","-33.81940431","151.11721175","","G211224","0","Level 0",""
"2112240","2112240","Parkes St At Hinkler Av","-33.80979710","151.10080802","","G2112240","0","Level 0",""
"2112242","2112242","Lane Cove Rd After Buffalo Rd","-33.80846829","151.10823542","","G2112242","0","Level 0",""
"2112243","2112243","Badajoz Rd Opp Macquarie Hospital","-33.80333389","151.12812956","","G2112243","0","Level 0",""
"2112244","2112244","Constitution Rd At Hamilton Cr West","-33.81858924","151.09545291","","G2112244","0","Level 0",""
"2112245","2112245","Quarry Rd After Lane Cove Rd","-33.80425572","151.11404560","","G2112245","0","Level 0",""
"211225","211225","Victoria Rd At Weaver St","-33.82180633","151.12055489","","G211225","0","Level 0",""
"2112250","2112250","Forrest Rd After Aitchandar Rd","-33.81136954","151.11767888","","G2112250","0","Level 0",""
"2112251","2112251","Ryde Fire Station, Blaxland Rd","-33.80849986","151.10566801","","G2112251","0","Level 0",""
"211226","211226","Ryde Aquatic Leisure Centre, Victoria Rd","-33.82039233","151.11865176","","G211226","0","Level 0",""
"211227","211227","St Charles Primary School, Victoria Rd","-33.81889055","151.11533033","","G211227","0","Level 0",""
"211228","211228","Blaxland Rd Before Hatton St","-33.81580395","151.10873782","","G211228","0","Level 0",""
"211230","211230","Blaxland Rd Opp Top Ryde Community Health Centre","-33.81410509","151.10645437","","G211230","0","Level 0",""
"211233","211233","Victoria Rd At Belmore St","-33.81554769","151.10074825","","G211233","0","Level 0",""
"211235","211235","Bowden St Before Sewell St","-33.81207819","151.09778669","","G211235","0","Level 0",""
"211236","211236","Buffalo Rd After Cressy Rd","-33.81715327","151.12120574","","G211236","0","Level 0",""
"211237","211237","Buffalo Rd Before Cressy Rd","-33.81663735","151.12019863","","G211237","0","Level 0",""
"211238","211238","Holy Cross College, Cressy Rd","-33.81869866","151.11756650","","G211238","0","Level 0",""
"211239","211239","Cressy Rd Opp Holy Cross College","-33.81881706","151.11725912","","G211238","0","Level 0",""
"211240","211240","Cressy Rd At Buffalo Rd","-33.81652117","151.11963172","","G211240","0","Level 0",""
"211242","211242","Quarry Rd At Badajoz Rd","-33.80948989","151.12134494","","G211242","0","Level 0",""
"211243","211243","Badajoz Rd Opp Callaghan St","-33.80817854","151.12283625","","G211243","0","Level 0",""
"211244","211244","Badajoz Rd Before Nerang St","-33.80693663","151.12413657","","G211244","0","Level 0",""
"211245","211245","Twin Rd Opp Ryde East Public School","-33.80584643","151.12655586","","G211387","0","Level 0",""
"211246","211246","Twin Rd At John Miller St","-33.80699953","151.12790653","","G211246","0","Level 0",""
"211247","211247","Badajoz Rd Opp Nerang St","-33.80689090","151.12442579","","G211247","0","Level 0",""
"211248","211248","Badajoz Rd After Callaghan St","-33.80839263","151.12290050","","G211248","0","Level 0",""
"211249","211249","Badajoz Rd Before Quarry Rd","-33.80941969","151.12182729","","G211249","0","Level 0",""
"211250","211250","Pidding Park, Pidding Rd","-33.81086160","151.12101145","","G211250","0","Level 0",""
"211251","211251","Higginbotham Rd After Cressy Rd","-33.81506221","151.12203361","","G211251","0","Level 0",""
"211252","211252","Higginbotham Rd Before Cressy Rd","-33.81525076","151.12205347","","G211251","0","Level 0",""
"211253","211253","Lane Cove Rd At Price St","-33.80872519","151.10755692","","G211253","0","Level 0",""
"211254","211254","Lane Cove Rd At Wolger Rd","-33.80719809","151.10930794","","G211254","0","Level 0",""
"211255","211255","Lane Cove Rd Opp Seventh Day Adventist Church","-33.80523017","151.11157746","","G211255","0","Level 0",""
"211256","211256","Bridge Rd At Dorothy St","-33.79350158","151.10906238","","G211256","0","Level 0",""
"211257","211257","Bridge Rd Before Ellen St","-33.79219997","151.10729499","","G211257","0","Level 0",""
"211258","211258","Bridge Rd At Patricia St","-33.79351923","151.10934381","","G211258","0","Level 0",""
"211259","211259","Goulding Rd Opp Macleay St","-33.80268286","151.11500634","","G211259","0","Level 0",""
